,poll,poll_firm,poll_year,id,statenum,statename,region_cat,female,race_wbh,edu_cat,age_cat,age_cat6,age_edu_cat6,educ,age,democrat,republican,black,hispanic,weight,yes_of_opinion_holders,yes_of_all,state,state_initnum,region,no_of_all,no_of_opinion_holders
3648,Pew 2004Dec01,Pew ,2004,1637,16.0,kentucky,3.0,1,1.0,4.0,2.0,3.0,16.0,post-graduate training or professional schooling after colle,43.0,1,0,0.0,0.0,1.6086956,1.0,1,KY,18.0,south,0.0,0.0
3649,Pew 2004Dec01,Pew ,2004,1638,9.0,florida,3.0,0,1.0,4.0,3.0,5.0,28.0,"college graduate (b.s., b.a., or other 4-year degree)",56.0,0,1,0.0,0.0,1.5652174,0.0,0,FL,10.0,south,1.0,1.0
3650,Pew 2004Dec01,Pew ,2004,1639,41.0,tennessee,3.0,0,1.0,3.0,1.0,1.0,3.0,"some college, no 4-year degree",21.0,0,0,0.0,0.0,3.1086957,0.0,0,TN,43.0,south,1.0,1.0
3651,Pew 2004Dec01,Pew ,2004,1640,13.0,indiana,2.0,1,1.0,2.0,1.0,1.0,2.0,high school graduate (grade 12 or ged certificate),23.0,0,0,0.0,0.0,3.9347825,0.0,0,IN,16.0,midwest,1.0,1.0
3652,Pew 2004Dec01,Pew ,2004,1641,19.0,maryland,3.0,1,2.0,4.0,3.0,5.0,28.0,"college graduate (b.s., b.a., or other 4-year degree)",60.0,0,0,1.0,0.0,1.0,0.0,0,MD,21.0,south,1.0,1.0
3653,Pew 2004Dec01,Pew ,2004,1642,34.0,ohio,2.0,0,2.0,3.0,2.0,3.0,15.0,"some college, no 4-year degree",36.0,0,0,1.0,0.0,2.0869565,0.0,0,OH,36.0,midwest,1.0,1.0
3654,Pew 2004Dec01,Pew ,2004,1643,31.0,new york,1.0,1,1.0,4.0,4.0,6.0,34.0,post-graduate training or professional schooling after colle,66.0,1,0,0.0,0.0,1.7391304,0.0,0,NY,35.0,northeast,1.0,1.0
3655,Pew 2004Dec01,Pew ,2004,1644,21.0,michigan,2.0,1,1.0,4.0,2.0,3.0,16.0,"college graduate (b.s., b.a., or other 4-year degree)",36.0,1,0,0.0,0.0,1.6521739,,0,MI,23.0,midwest,1.0,
3656,Pew 2004Dec01,Pew ,2004,1645,45.0,virginia,3.0,0,1.0,3.0,4.0,6.0,33.0,"some college, no 4-year degree",73.0,0,0,0.0,0.0,1.0,0.0,0,VA,46.0,south,1.0,1.0
3657,Pew 2004Dec01,Pew ,2004,1646,1.0,alabama,3.0,0,1.0,4.0,2.0,3.0,16.0,post-graduate training or professional schooling after colle,36.0,0,0,0.0,0.0,1.6304348,0.0,0,AL,2.0,south,1.0,1.0
3658,Pew 2004Dec01,Pew ,2004,1647,47.0,west virginia,3.0,1,1.0,3.0,3.0,5.0,27.0,"some college, no 4-year degree",58.0,1,0,0.0,0.0,1.5434783,0.0,0,WV,50.0,south,1.0,1.0
3659,Pew 2004Dec01,Pew ,2004,1648,6.0,connecticut,1.0,1,1.0,2.0,,,,high school graduate (grade 12 or ged certificate),,1,0,0.0,0.0,1.5652174,0.0,0,CT,7.0,northeast,1.0,1.0
3660,Pew 2004Dec01,Pew ,2004,1649,4.0,california,4.0,1,3.0,1.0,3.0,5.0,25.0,high school incomplete (grades 9-11),61.0,0,0,0.0,1.0,4.17,0.0,0,CA,5.0,west,1.0,1.0
3661,Pew 2004Dec01,Pew ,2004,1650,31.0,new york,1.0,1,1.0,4.0,3.0,5.0,28.0,"college graduate (b.s., b.a., or other 4-year degree)",56.0,0,1,0.0,0.0,1.6304348,0.0,0,NY,35.0,northeast,1.0,1.0
3662,Pew 2004Dec01,Pew ,2004,1651,9.0,florida,3.0,1,1.0,4.0,3.0,5.0,28.0,"college graduate (b.s., b.a., or other 4-year degree)",57.0,1,0,0.0,0.0,1.0,1.0,1,FL,10.0,south,0.0,0.0
3663,Pew 2004Dec01,Pew ,2004,1652,37.0,pennsylvania,1.0,1,1.0,2.0,3.0,4.0,20.0,high school graduate (grade 12 or ged certificate),53.0,0,1,0.0,0.0,2.7391305,1.0,1,PA,39.0,northeast,0.0,0.0
3664,Pew 2004Dec01,Pew ,2004,1653,42.0,texas,3.0,1,1.0,1.0,4.0,6.0,31.0,high school incomplete (grades 9-11),74.0,1,0,0.0,0.0,1.9782609,1.0,1,TX,44.0,south,0.0,0.0
3665,Pew 2004Dec01,Pew ,2004,1654,9.0,florida,3.0,0,1.0,4.0,4.0,6.0,34.0,post-graduate training or professional schooling after colle,72.0,0,1,0.0,0.0,1.0,0.0,0,FL,10.0,south,1.0,1.0
3666,Pew 2004Dec01,Pew ,2004,1655,37.0,pennsylvania,1.0,0,1.0,2.0,4.0,6.0,32.0,high school graduate (grade 12 or ged certificate),71.0,0,1,0.0,0.0,2.5652175,,0,PA,39.0,northeast,1.0,
3667,Pew 2004Dec01,Pew ,2004,1656,13.0,indiana,2.0,0,1.0,4.0,1.0,2.0,10.0,"college graduate (b.s., b.a., or other 4-year degree)",28.0,1,0,0.0,0.0,1.2826087,1.0,1,IN,16.0,midwest,0.0,0.0
3668,Pew 2004Dec01,Pew ,2004,1657,6.0,connecticut,1.0,1,1.0,3.0,2.0,3.0,15.0,"some college, no 4-year degree",43.0,0,1,0.0,0.0,2.9130435,0.0,0,CT,7.0,northeast,1.0,1.0
3669,Pew 2004Dec01,Pew ,2004,1658,34.0,ohio,2.0,1,2.0,2.0,1.0,1.0,2.0,high school graduate (grade 12 or ged certificate),19.0,1,0,1.0,0.0,2.9782608,1.0,1,OH,36.0,midwest,0.0,0.0
3670,Pew 2004Dec01,Pew ,2004,1659,42.0,texas,3.0,0,3.0,2.0,1.0,1.0,2.0,high school graduate (grade 12 or ged certificate),21.0,0,0,0.0,1.0,2.4782608,,0,TX,44.0,south,1.0,
3671,Pew 2004Dec01,Pew ,2004,1660,32.0,north carolina,3.0,0,1.0,4.0,1.0,2.0,10.0,"college graduate (b.s., b.a., or other 4-year degree)",25.0,0,1,0.0,0.0,1.3913044,0.0,0,NC,28.0,south,1.0,1.0
3672,Pew 2004Dec01,Pew ,2004,1661,37.0,pennsylvania,1.0,0,1.0,3.0,3.0,5.0,27.0,"some college, no 4-year degree",55.0,0,1,0.0,0.0,2.0434783,0.0,0,PA,39.0,northeast,1.0,1.0
3673,Pew 2004Dec01,Pew ,2004,1662,9.0,florida,3.0,0,1.0,4.0,4.0,6.0,34.0,"college graduate (b.s., b.a., or other 4-year degree)",78.0,1,0,0.0,0.0,1.0,1.0,1,FL,10.0,south,0.0,0.0
3674,Pew 2004Dec01,Pew ,2004,1663,42.0,texas,3.0,0,1.0,3.0,2.0,2.0,9.0,"some college, no 4-year degree",33.0,0,1,0.0,0.0,3.173913,1.0,1,TX,44.0,south,0.0,0.0
3675,Pew 2004Dec01,Pew ,2004,1664,13.0,indiana,2.0,0,1.0,2.0,1.0,2.0,8.0,high school graduate (grade 12 or ged certificate),27.0,0,0,0.0,0.0,1.9347826,0.0,0,IN,16.0,midwest,1.0,1.0
3676,Pew 2004Dec01,Pew ,2004,1665,12.0,illinois,2.0,1,1.0,4.0,2.0,3.0,16.0,"college graduate (b.s., b.a., or other 4-year degree)",41.0,1,0,0.0,0.0,2.0869565,1.0,1,IL,15.0,midwest,0.0,0.0
3677,Pew 2004Dec01,Pew ,2004,1666,31.0,new york,1.0,0,1.0,4.0,1.0,2.0,10.0,"college graduate (b.s., b.a., or other 4-year degree)",28.0,0,0,0.0,0.0,2.5,1.0,1,NY,35.0,northeast,0.0,0.0
3678,Pew 2004Dec01,Pew ,2004,1667,6.0,connecticut,1.0,1,1.0,4.0,4.0,6.0,34.0,post-graduate training or professional schooling after colle,65.0,0,0,0.0,0.0,1.8695652,0.0,0,CT,7.0,northeast,1.0,1.0
3679,Pew 2004Dec01,Pew ,2004,1668,21.0,michigan,2.0,0,1.0,4.0,2.0,3.0,16.0,"college graduate (b.s., b.a., or other 4-year degree)",43.0,0,1,0.0,0.0,1.4782609,0.0,0,MI,23.0,midwest,1.0,1.0
3680,Pew 2004Dec01,Pew ,2004,1669,4.0,california,4.0,0,1.0,2.0,3.0,5.0,26.0,high school graduate (grade 12 or ged certificate),60.0,0,1,0.0,0.0,1.9782609,1.0,1,CA,5.0,west,0.0,0.0
3681,Pew 2004Dec01,Pew ,2004,1670,34.0,ohio,2.0,0,1.0,2.0,3.0,5.0,26.0,"business, technical, or vocational school after high school",57.0,1,0,0.0,0.0,2.5434783,0.0,0,OH,36.0,midwest,1.0,1.0
3682,Pew 2004Dec01,Pew ,2004,1671,39.0,south carolina,3.0,1,1.0,1.0,2.0,3.0,13.0,high school incomplete (grades 9-11),40.0,0,0,0.0,0.0,3.652174,,0,SC,41.0,south,1.0,
3683,Pew 2004Dec01,Pew ,2004,1672,32.0,north carolina,3.0,1,1.0,4.0,2.0,2.0,10.0,"college graduate (b.s., b.a., or other 4-year degree)",32.0,0,1,0.0,0.0,1.9782609,0.0,0,NC,28.0,south,1.0,1.0
3684,Pew 2004Dec01,Pew ,2004,1673,17.0,louisiana,3.0,1,1.0,4.0,2.0,3.0,16.0,"college graduate (b.s., b.a., or other 4-year degree)",41.0,0,1,0.0,0.0,1.4347826,0.0,0,LA,19.0,south,1.0,1.0
3685,Pew 2004Dec01,Pew ,2004,1674,37.0,pennsylvania,1.0,0,1.0,3.0,2.0,2.0,9.0,"some college, no 4-year degree",34.0,0,0,0.0,0.0,4.17,1.0,1,PA,39.0,northeast,0.0,0.0
3686,Pew 2004Dec01,Pew ,2004,1675,37.0,pennsylvania,1.0,1,2.0,2.0,2.0,3.0,14.0,high school graduate (grade 12 or ged certificate),39.0,1,0,1.0,0.0,3.2173913,,0,PA,39.0,northeast,1.0,
3687,Pew 2004Dec01,Pew ,2004,1676,9.0,florida,3.0,0,1.0,1.0,2.0,2.0,7.0,high school incomplete (grades 9-11),32.0,1,0,0.0,0.0,2.6086957,0.0,0,FL,10.0,south,1.0,1.0
3688,Pew 2004Dec01,Pew ,2004,1677,31.0,new york,1.0,0,1.0,4.0,4.0,6.0,34.0,post-graduate training or professional schooling after colle,78.0,0,0,0.0,0.0,1.7173913,0.0,0,NY,35.0,northeast,1.0,1.0
3689,Pew 2004Dec01,Pew ,2004,1678,35.0,oklahoma,3.0,0,1.0,4.0,4.0,6.0,34.0,post-graduate training or professional schooling after colle,82.0,0,0,0.0,0.0,1.0,0.0,0,OK,37.0,south,1.0,1.0
3690,Pew 2004Dec01,Pew ,2004,1679,48.0,wisconsin,2.0,0,1.0,3.0,2.0,2.0,9.0,"some college, no 4-year degree",31.0,0,0,0.0,0.0,2.847826,0.0,0,WI,49.0,midwest,1.0,1.0
3691,Pew 2004Dec01,Pew ,2004,1680,13.0,indiana,2.0,1,2.0,3.0,2.0,2.0,9.0,"some college, no 4-year degree",34.0,0,0,1.0,0.0,2.7826087,0.0,0,IN,16.0,midwest,1.0,1.0
3692,Pew 2004Dec01,Pew ,2004,1681,41.0,tennessee,3.0,0,1.0,2.0,3.0,4.0,20.0,"business, technical, or vocational school after high school",45.0,1,0,0.0,0.0,2.6956522,0.0,0,TN,43.0,south,1.0,1.0
3693,Pew 2004Dec01,Pew ,2004,1682,24.0,missouri,2.0,1,1.0,4.0,2.0,3.0,16.0,"college graduate (b.s., b.a., or other 4-year degree)",35.0,0,0,0.0,0.0,1.326087,1.0,1,MO,25.0,midwest,0.0,0.0
3694,Pew 2004Dec01,Pew ,2004,1683,1.0,alabama,3.0,0,1.0,2.0,2.0,3.0,14.0,high school graduate (grade 12 or ged certificate),42.0,0,1,0.0,0.0,2.4347825,0.0,0,AL,2.0,south,1.0,1.0
3695,Pew 2004Dec01,Pew ,2004,1684,12.0,illinois,2.0,0,1.0,4.0,,,,post-graduate training or professional schooling after colle,,0,0,0.0,0.0,1.326087,0.0,0,IL,15.0,midwest,1.0,1.0
3696,Pew 2004Dec01,Pew ,2004,1685,4.0,california,4.0,0,1.0,4.0,3.0,4.0,22.0,post-graduate training or professional schooling after colle,54.0,1,0,0.0,0.0,2.5869565,1.0,1,CA,5.0,west,0.0,0.0
3697,Pew 2004Dec01,Pew ,2004,1686,42.0,texas,3.0,0,1.0,4.0,2.0,2.0,10.0,post-graduate training or professional schooling after colle,33.0,0,0,0.0,0.0,1.5,1.0,1,TX,44.0,south,0.0,0.0
3698,Pew 2004Dec01,Pew ,2004,1687,4.0,california,4.0,1,1.0,3.0,3.0,4.0,21.0,"some college, no 4-year degree",48.0,0,0,0.0,0.0,1.4782609,1.0,1,CA,5.0,west,0.0,0.0
3699,Pew 2004Dec01,Pew ,2004,1688,4.0,california,4.0,0,2.0,1.0,1.0,1.0,1.0,high school incomplete (grades 9-11),18.0,0,1,1.0,0.0,3.3043478,1.0,1,CA,5.0,west,0.0,0.0
3700,Pew 2004Dec01,Pew ,2004,1689,4.0,california,4.0,0,1.0,4.0,4.0,6.0,34.0,post-graduate training or professional schooling after colle,67.0,0,1,0.0,0.0,1.1521739,1.0,1,CA,5.0,west,0.0,0.0
3701,Pew 2004Dec01,Pew ,2004,1690,4.0,california,4.0,0,1.0,4.0,3.0,4.0,22.0,post-graduate training or professional schooling after colle,53.0,1,0,0.0,0.0,1.6086956,1.0,1,CA,5.0,west,0.0,0.0
3702,Pew 2004Dec01,Pew ,2004,1691,4.0,california,4.0,0,3.0,4.0,2.0,2.0,10.0,"college graduate (b.s., b.a., or other 4-year degree)",30.0,1,0,0.0,1.0,1.8478261,0.0,0,CA,5.0,west,1.0,1.0
3703,Pew 2004Dec01,Pew ,2004,1692,36.0,oregon,4.0,0,1.0,3.0,3.0,4.0,21.0,"some college, no 4-year degree",54.0,0,0,0.0,0.0,1.1086956,,0,OR,38.0,west,1.0,
3704,Pew 2004Dec01,Pew ,2004,1693,4.0,california,4.0,1,1.0,4.0,3.0,4.0,22.0,post-graduate training or professional schooling after colle,52.0,1,0,0.0,0.0,2.2173913,1.0,1,CA,5.0,west,0.0,0.0
3705,Pew 2004Dec01,Pew ,2004,1694,34.0,ohio,2.0,1,2.0,4.0,3.0,5.0,28.0,post-graduate training or professional schooling after colle,61.0,1,0,1.0,0.0,1.173913,,0,OH,36.0,midwest,1.0,
3706,Pew 2004Dec01,Pew ,2004,1695,32.0,north carolina,3.0,0,2.0,3.0,1.0,2.0,9.0,"some college, no 4-year degree",28.0,1,0,1.0,0.0,1.673913,0.0,0,NC,28.0,south,1.0,1.0
3707,Pew 2004Dec01,Pew ,2004,1696,37.0,pennsylvania,1.0,1,2.0,1.0,3.0,5.0,25.0,high school incomplete (grades 9-11),64.0,1,0,1.0,0.0,4.17,0.0,0,PA,39.0,northeast,1.0,1.0
3708,Pew 2004Dec01,Pew ,2004,1697,21.0,michigan,2.0,1,1.0,2.0,4.0,6.0,32.0,"business, technical, or vocational school after high school",70.0,0,0,0.0,0.0,1.5652174,1.0,1,MI,23.0,midwest,0.0,0.0
3709,Pew 2004Dec01,Pew ,2004,1698,34.0,ohio,2.0,1,1.0,2.0,4.0,6.0,32.0,high school graduate (grade 12 or ged certificate),65.0,0,0,0.0,0.0,1.4782609,0.0,0,OH,36.0,midwest,1.0,1.0
3710,Pew 2004Dec01,Pew ,2004,1699,32.0,north carolina,3.0,0,1.0,2.0,3.0,5.0,26.0,high school graduate (grade 12 or ged certificate),64.0,0,1,0.0,0.0,2.4782608,0.0,0,NC,28.0,south,1.0,1.0
3711,Pew 2004Dec01,Pew ,2004,1700,31.0,new york,1.0,0,1.0,2.0,4.0,6.0,32.0,high school graduate (grade 12 or ged certificate),75.0,0,1,0.0,0.0,2.5652175,,0,NY,35.0,northeast,1.0,
3712,Pew 2004Dec01,Pew ,2004,1701,16.0,kentucky,3.0,1,1.0,3.0,4.0,6.0,33.0,"some college, no 4-year degree",81.0,1,0,0.0,0.0,1.3043479,,0,KY,18.0,south,1.0,
3713,Pew 2004Dec01,Pew ,2004,1702,24.0,missouri,2.0,1,1.0,2.0,3.0,4.0,20.0,high school graduate (grade 12 or ged certificate),49.0,0,1,0.0,0.0,1.6956521,0.0,0,MO,25.0,midwest,1.0,1.0
3714,Pew 2004Dec01,Pew ,2004,1703,41.0,tennessee,3.0,1,1.0,2.0,3.0,4.0,20.0,high school graduate (grade 12 or ged certificate),45.0,0,1,0.0,0.0,2.3913043,0.0,0,TN,43.0,south,1.0,1.0
3715,Pew 2004Dec01,Pew ,2004,1704,48.0,wisconsin,2.0,1,1.0,2.0,2.0,3.0,14.0,high school graduate (grade 12 or ged certificate),44.0,1,0,0.0,0.0,3.5,1.0,1,WI,49.0,midwest,0.0,0.0
3716,Pew 2004Dec01,Pew ,2004,1705,37.0,pennsylvania,1.0,1,1.0,4.0,2.0,2.0,10.0,"college graduate (b.s., b.a., or other 4-year degree)",32.0,0,1,0.0,0.0,2.2608695,0.0,0,PA,39.0,northeast,1.0,1.0
3717,Pew 2004Dec01,Pew ,2004,1706,15.0,kansas,2.0,1,1.0,4.0,3.0,5.0,28.0,"college graduate (b.s., b.a., or other 4-year degree)",59.0,0,1,0.0,0.0,1.0,1.0,1,KS,17.0,midwest,0.0,0.0
3718,Pew 2004Dec01,Pew ,2004,1707,2.0,arizona,4.0,1,1.0,2.0,1.0,2.0,8.0,high school graduate (grade 12 or ged certificate),25.0,0,1,0.0,0.0,2.3043478,1.0,1,AZ,4.0,west,0.0,0.0
3719,Pew 2004Dec01,Pew ,2004,1708,4.0,california,4.0,1,1.0,4.0,2.0,3.0,16.0,"college graduate (b.s., b.a., or other 4-year degree)",38.0,0,0,0.0,0.0,2.0217392,1.0,1,CA,5.0,west,0.0,0.0
3720,Pew 2004Dec01,Pew ,2004,1709,32.0,north carolina,3.0,0,1.0,4.0,2.0,3.0,16.0,"college graduate (b.s., b.a., or other 4-year degree)",35.0,0,0,0.0,0.0,1.4565217,0.0,0,NC,28.0,south,1.0,1.0
3721,Pew 2004Dec01,Pew ,2004,1710,31.0,new york,1.0,1,1.0,2.0,3.0,5.0,26.0,high school graduate (grade 12 or ged certificate),55.0,0,1,0.0,0.0,1.826087,1.0,1,NY,35.0,northeast,0.0,0.0
3722,Pew 2004Dec01,Pew ,2004,1711,31.0,new york,1.0,0,1.0,3.0,3.0,4.0,21.0,"some college, no 4-year degree",51.0,0,1,0.0,0.0,2.3043478,0.0,0,NY,35.0,northeast,1.0,1.0
3723,Pew 2004Dec01,Pew ,2004,1712,10.0,georgia,3.0,1,2.0,4.0,3.0,5.0,28.0,"college graduate (b.s., b.a., or other 4-year degree)",57.0,1,0,1.0,0.0,1.1304348,0.0,0,GA,11.0,south,1.0,1.0
3724,Pew 2004Dec01,Pew ,2004,1713,43.0,utah,4.0,1,3.0,2.0,2.0,3.0,14.0,high school graduate (grade 12 or ged certificate),36.0,0,0,0.0,1.0,2.9782608,0.0,0,UT,45.0,west,1.0,1.0
3725,Pew 2004Dec01,Pew ,2004,1714,37.0,pennsylvania,1.0,0,1.0,4.0,3.0,4.0,22.0,"college graduate (b.s., b.a., or other 4-year degree)",51.0,0,0,0.0,0.0,1.2608696,1.0,1,PA,39.0,northeast,0.0,0.0
3726,Pew 2004Dec01,Pew ,2004,1715,16.0,kentucky,3.0,0,1.0,4.0,3.0,5.0,28.0,"college graduate (b.s., b.a., or other 4-year degree)",64.0,0,1,0.0,0.0,1.5869565,0.0,0,KY,18.0,south,1.0,1.0
3727,Pew 2004Dec01,Pew ,2004,1716,13.0,indiana,2.0,1,1.0,1.0,3.0,5.0,25.0,high school incomplete (grades 9-11),57.0,0,0,0.0,0.0,3.673913,0.0,0,IN,16.0,midwest,1.0,1.0
3728,Pew 2004Dec01,Pew ,2004,1717,21.0,michigan,2.0,1,1.0,4.0,1.0,2.0,10.0,"college graduate (b.s., b.a., or other 4-year degree)",25.0,0,0,0.0,0.0,2.5652175,1.0,1,MI,23.0,midwest,0.0,0.0
3729,Pew 2004Dec01,Pew ,2004,1718,34.0,ohio,2.0,1,2.0,2.0,3.0,5.0,26.0,high school graduate (grade 12 or ged certificate),57.0,1,0,1.0,0.0,1.3913044,0.0,0,OH,36.0,midwest,1.0,1.0
3730,Pew 2004Dec01,Pew ,2004,1719,19.0,maryland,3.0,1,3.0,3.0,1.0,1.0,3.0,"some college, no 4-year degree",22.0,0,1,0.0,1.0,4.17,,0,MD,21.0,south,1.0,
3731,Pew 2004Dec01,Pew ,2004,1720,31.0,new york,1.0,0,1.0,4.0,,,,"college graduate (b.s., b.a., or other 4-year degree)",,0,0,0.0,0.0,1.9347826,0.0,0,NY,35.0,northeast,1.0,1.0
3732,Pew 2004Dec01,Pew ,2004,1721,31.0,new york,1.0,1,1.0,4.0,2.0,3.0,16.0,"college graduate (b.s., b.a., or other 4-year degree)",35.0,0,1,0.0,0.0,3.2826087,0.0,0,NY,35.0,northeast,1.0,1.0
3733,Pew 2004Dec01,Pew ,2004,1722,9.0,florida,3.0,0,1.0,2.0,3.0,5.0,26.0,high school graduate (grade 12 or ged certificate),60.0,1,0,0.0,0.0,2.326087,0.0,0,FL,10.0,south,1.0,1.0
3734,Pew 2004Dec01,Pew ,2004,1723,13.0,indiana,2.0,0,1.0,3.0,4.0,6.0,33.0,"some college, no 4-year degree",79.0,0,0,0.0,0.0,1.0,0.0,0,IN,16.0,midwest,1.0,1.0
3735,Pew 2004Dec01,Pew ,2004,1724,17.0,louisiana,3.0,0,1.0,4.0,3.0,5.0,28.0,post-graduate training or professional schooling after colle,57.0,0,0,0.0,0.0,1.2391304,1.0,1,LA,19.0,south,0.0,0.0
3736,Pew 2004Dec01,Pew ,2004,1725,46.0,washington,4.0,1,,3.0,4.0,6.0,33.0,"some college, no 4-year degree",68.0,1,0,,0.0,1.1956521,0.0,0,WA,48.0,west,1.0,1.0
3737,Pew 2004Dec01,Pew ,2004,1726,1.0,alabama,3.0,0,2.0,2.0,2.0,3.0,14.0,high school graduate (grade 12 or ged certificate),40.0,1,0,1.0,0.0,2.3043478,0.0,0,AL,2.0,south,1.0,1.0
3738,Pew 2004Dec01,Pew ,2004,1727,9.0,florida,3.0,0,2.0,1.0,4.0,6.0,31.0,none or grades 1-8,83.0,1,0,1.0,0.0,4.17,1.0,1,FL,10.0,south,0.0,0.0
3739,Pew 2004Dec01,Pew ,2004,1728,9.0,florida,3.0,1,1.0,2.0,4.0,6.0,32.0,high school graduate (grade 12 or ged certificate),79.0,0,0,0.0,0.0,1.9347826,,0,FL,10.0,south,1.0,
3740,Pew 2004Dec01,Pew ,2004,1729,37.0,pennsylvania,1.0,0,1.0,2.0,3.0,5.0,26.0,"business, technical, or vocational school after high school",56.0,1,0,0.0,0.0,2.826087,0.0,0,PA,39.0,northeast,1.0,1.0
3741,Pew 2004Dec01,Pew ,2004,1730,1.0,alabama,3.0,1,1.0,3.0,1.0,2.0,9.0,"some college, no 4-year degree",29.0,0,1,0.0,0.0,2.5217392,0.0,0,AL,2.0,south,1.0,1.0
3742,Pew 2004Dec01,Pew ,2004,1731,4.0,california,4.0,0,1.0,2.0,3.0,4.0,20.0,high school graduate (grade 12 or ged certificate),51.0,0,0,0.0,0.0,3.4130435,1.0,1,CA,5.0,west,0.0,0.0
3743,Pew 2004Dec01,Pew ,2004,1732,32.0,north carolina,3.0,1,1.0,2.0,3.0,5.0,26.0,high school graduate (grade 12 or ged certificate),55.0,0,0,0.0,0.0,1.6086956,0.0,0,NC,28.0,south,1.0,1.0
3744,Pew 2004Dec01,Pew ,2004,1733,31.0,new york,1.0,1,1.0,2.0,3.0,5.0,26.0,high school graduate (grade 12 or ged certificate),61.0,0,1,0.0,0.0,3.0652175,0.0,0,NY,35.0,northeast,1.0,1.0
3745,Pew 2004Dec01,Pew ,2004,1734,9.0,florida,3.0,0,1.0,3.0,3.0,4.0,21.0,"some college, no 4-year degree",52.0,0,1,0.0,0.0,2.4347825,0.0,0,FL,10.0,south,1.0,1.0
3746,Pew 2004Dec01,Pew ,2004,1735,9.0,florida,3.0,0,1.0,4.0,2.0,2.0,10.0,"college graduate (b.s., b.a., or other 4-year degree)",32.0,0,0,0.0,0.0,1.9565217,0.0,0,FL,10.0,south,1.0,1.0
3747,Pew 2004Dec01,Pew ,2004,1736,31.0,new york,1.0,1,1.0,4.0,3.0,4.0,22.0,post-graduate training or professional schooling after colle,54.0,0,0,0.0,0.0,1.7391304,1.0,1,NY,35.0,northeast,0.0,0.0
3748,Pew 2004Dec01,Pew ,2004,1737,32.0,north carolina,3.0,1,1.0,3.0,2.0,3.0,15.0,"some college, no 4-year degree",39.0,0,1,0.0,0.0,1.6956521,0.0,0,NC,28.0,south,1.0,1.0
3749,Pew 2004Dec01,Pew ,2004,1738,21.0,michigan,2.0,0,1.0,4.0,3.0,4.0,22.0,"college graduate (b.s., b.a., or other 4-year degree)",46.0,0,1,0.0,0.0,1.4782609,1.0,1,MI,23.0,midwest,0.0,0.0
3750,Pew 2004Dec01,Pew ,2004,1739,41.0,tennessee,3.0,0,1.0,2.0,4.0,6.0,32.0,high school graduate (grade 12 or ged certificate),66.0,0,1,0.0,0.0,1.4782609,0.0,0,TN,43.0,south,1.0,1.0
3751,Pew 2004Dec01,Pew ,2004,1740,1.0,alabama,3.0,1,1.0,4.0,3.0,4.0,22.0,"college graduate (b.s., b.a., or other 4-year degree)",53.0,0,1,0.0,0.0,1.0,0.0,0,AL,2.0,south,1.0,1.0
3752,Pew 2004Dec01,Pew ,2004,1741,29.0,new jersey,1.0,0,1.0,4.0,3.0,5.0,28.0,"college graduate (b.s., b.a., or other 4-year degree)",56.0,1,0,0.0,0.0,2.5869565,1.0,1,NJ,32.0,northeast,0.0,0.0
3753,Pew 2004Dec01,Pew ,2004,1742,37.0,pennsylvania,1.0,1,1.0,2.0,2.0,2.0,8.0,high school graduate (grade 12 or ged certificate),31.0,1,0,0.0,0.0,2.9130435,1.0,1,PA,39.0,northeast,0.0,0.0
3754,Pew 2004Dec01,Pew ,2004,1743,37.0,pennsylvania,1.0,0,1.0,2.0,1.0,1.0,2.0,high school graduate (grade 12 or ged certificate),23.0,1,0,0.0,0.0,4.0869565,1.0,1,PA,39.0,northeast,0.0,0.0
3755,Pew 2004Dec01,Pew ,2004,1744,10.0,georgia,3.0,1,2.0,2.0,3.0,5.0,26.0,high school graduate (grade 12 or ged certificate),63.0,1,0,1.0,0.0,1.8913044,0.0,0,GA,11.0,south,1.0,1.0
3756,Pew 2004Dec01,Pew ,2004,1745,45.0,virginia,3.0,0,1.0,4.0,3.0,4.0,22.0,post-graduate training or professional schooling after colle,51.0,0,0,0.0,0.0,1.6086956,1.0,1,VA,46.0,south,0.0,0.0
3757,Pew 2004Dec01,Pew ,2004,1746,12.0,illinois,2.0,1,1.0,2.0,4.0,6.0,32.0,high school graduate (grade 12 or ged certificate),76.0,0,1,0.0,0.0,2.1086957,0.0,0,IL,15.0,midwest,1.0,1.0
3758,Pew 2004Dec01,Pew ,2004,1747,21.0,michigan,2.0,0,1.0,4.0,4.0,6.0,34.0,post-graduate training or professional schooling after colle,70.0,0,0,0.0,0.0,1.173913,1.0,1,MI,23.0,midwest,0.0,0.0
3759,Pew 2004Dec01,Pew ,2004,1748,31.0,new york,1.0,1,1.0,3.0,3.0,4.0,21.0,"some college, no 4-year degree",49.0,0,1,0.0,0.0,1.8913044,0.0,0,NY,35.0,northeast,1.0,1.0
3760,Pew 2004Dec01,Pew ,2004,1749,12.0,illinois,2.0,1,1.0,2.0,2.0,3.0,14.0,high school graduate (grade 12 or ged certificate),37.0,0,0,0.0,0.0,3.152174,1.0,1,IL,15.0,midwest,0.0,0.0
3761,Pew 2004Dec01,Pew ,2004,1750,1.0,alabama,3.0,0,1.0,3.0,2.0,2.0,9.0,"some college, no 4-year degree",34.0,0,1,0.0,0.0,1.8695652,0.0,0,AL,2.0,south,1.0,1.0
